clean_text,label,Unnamed: 2
[討論] 洪申翰是史上最強勞動部長嗎聽說洪申翰對勞工的照顧，綠營都比大拇指稱讚，尤其僅僅高中畢業，就能擔任部長，真的是前無古人，後無來者，史上第一人，想必有他的過人之處洪申翰會是史上最強勞動部長嗎？-----      230498.--,0,
[討論] 提名主持人 當交通部長這提名可以跟洪申翰當勞動部長拿來對照 是福斯電視台政經節目  的主持人基本上他跟交通運輸與安全老實說幾乎沒有關係也沒什麼連結專業也不是這個他能上任的最大理由就是川普總統相信他能做好這份工作履歷包括曾任賽事評論員地方檢察官威斯康辛州聯邦眾議員但說真的這些跟他要出來當的交通部長幾乎不相干結論是政務官跟事務官不一樣部長是政務官重點是要有領導能力以及要承擔政治責任具體事務應該有事務官和幕僚來輔佐美國人可以接受這樣的人當部長台灣可能也不能太狹隘要---,0,
[討論] 笑死，怎變綠粉崩潰，傑出一手吧昨天睡前小粉綠在那邊嗆說高中生上台藍白崩潰結果睡醒看到板上幾個知名綠粉發文都比藍白還崩潰啊昨天我看到的時候真的想憋笑啊一個在這次案件中原本可以變成關鍵角色的人一句：我早就知道了，但反應無效就沒後續了結果現在直接上位變勞動部長你就看看綠畜黨下次還有沒有藉口可以找啊立委當個吹哨角色的可以說反應無效那當部長應該只剩下我不知道可以說了吧賴皮真的傑出的一手原來昨天只是想笑早上看到綠粉崩潰笑到流目油--,2,
[討論] 民進黨如果一直執政那社運仔還有出路嗎？汝提小馬執政時期的社運仔個個高升難怪當年有50萬人衝上凱道面試如今政府依舊霸凌樣樣來卻不見那麼多熱血青年甘冒社維法衝上去面試如果民進黨一直執政這些社運仔不就一輩子只能拿高中學歷在超商打工了嗎？有沒有掛？--      12--,0,
[討論] 洪申翰可以做專家委員？洪大部長申翰看到簡歷才發現原來他是專家不是阿台灣再不濟被大陸打壓台灣也有滿滿的環境博士碩士甚至一些歸國的學者你找一個大學沒畢業的人當專家那不如去找波波看診還更好為什麼以洪申翰的學歷他可以當專家一樣才幹過人嗎？--,0,
: [討論] 民進黨什麼時候開始用一堆低學歷份子？讓我來解答！就是2014年柯文哲阿北以「理性務實科學」的全新思維與精神震撼台灣腐敗已久的政壇，讓全台灣年輕高學歷的菁英人士紛紛流向阿北身邊成為超越藍綠的巨大力量，自然民進黨就沒有高學歷菁英囉！-----     --,0,
[討論] 恭喜兩位新官上任能不能先各回答一兩個問題？洪申翰：你聽誰說的鬼故事？又像誰投訴無門？王義川：所以用基地台監控手機到底是怎麼回事？-----     --,0,
[討論] 洪申翰開的直升機是什麼型號？就是說啊假如說話火力全開，攻擊極強的遺容是阿帕契那天才高中生駕駛的直升機會是什麼機型？來整頓那些不好好加班，上盡心極高的公務員？有沒有掛？://../1.--你開車總是那麼快://../28.--,0,
[討論] 洪申翰那種個性有能耐被質詢？我必須很坦白的說洪申翰一直給我流氓的氣息當立委很輕鬆 挑毛病就好就算碰壁了 可以跳過下一題但當官員那就沒那麼簡單了期待黃國昌質詢他 我看會有什麼火花--,0,
[討論] 其實我滿開心王義川接不分區的搶救義川大兵沒成功，結果義川自己從棺川裡跳出來復活了。感覺立院又有好戲看了。到時候看他跟黃國昌整天你歌完我唱罷，一定很黑皮。先不論洪申瀚接部長是什麼操作。王義川遞補是步好棋就是了。最近的立院太無聊了。需要更多的火力來轉移焦點。這點，誰能比得過義川大兵？新三寶要誕生了。-- 我還沒說完吶~~      夠多了夠多了，回家吃藥了啦~!    　　　                                   \        /          　　　                                    ○                　　　                      ︵ \○╱/|                      　　　    . . ﹎ ﹍﹍ ╱￣﹚╱＞--,2,
[黑特] 再怎樣都比黃狗娼強今天賴總統推出強棒洪部長，藍白崩潰，集體吹狗螺，說洪部長哪裡不好怎樣又怎樣。我說句公道話，洪部長實為一時之選；退一萬步來說，就算真的很差，再怎樣都比土皇帝的靠山--黃狗娼強。臭奇麥！--,3,
[黑特] 都是執政黨在追究，在野黨呢？今天土皇帝的事情，從一年前到現在，我們只看到執政黨的民代窮追不捨，不因為是同黨派就不追究，這是何等大公無私的胸襟？反觀在野黨是都死光了嗎？更別提黃狗娼就是土皇帝的靠山，臭奇麥！--,3,
[討論] 矽盾都守護不了，何況主權。矽盾台灣發展了四十年如果連一個台灣本土落地的矽盾都守護不了，更何況是主權和國家。天底下沒有簡單的事情做不了，難的還能成功的道理。矽盾被拆你就下臺，就是這麼簡單。--,0,
[討論] 有一說一 40%真的覺得今晚的人事案嗎?有一說一 40%真的覺得今晚的人事案嗎?還是說當然  哪次不？還是說看你們藍白質疑不  那就一定是了?老實講啦 你們真得不認為賴清德腦子有洞嗎?之前故意提個擺明不會的姚立明當司法院副院長現在又在 勞動署火都還沒滅的情況下 宣佈吃掉該案半年洪申翰高升勞動部長這是哪門子的操作?支持歸支持 畢竟同顏色 但總要生出理由來說服其它人吧?40% 來說說 真的覺得今晚的人事案嗎?--,2,
[討論] 洪申翰是台灣史上第一年輕的部長嗎？洪申翰是不是台灣史上第一年輕的部長啊？他上個月才剛滿40歲耶。唐鳳當初接科技部長的時候，也41歲了。所以洪不僅會變成史上最年輕的勞動部長，也是卓榮泰內閣中最年輕的閣員。甚至還有可能是台灣史上最年輕的部長？--,0,
[黑特] 笑死~讓洪申翰當勞動部長 這故意的吧?直接推正在風頭上的人當勞動部長  到底是誰任命的?這個有夠扯 現在尷尬的是版上的綠網軍  都超安靜的因為真的不知道要怎麼護航  說什麼都錯 乾脆就安靜等上級指令應該不會蠢到想要逆風護航洪申翰吧?現在網軍 應該氣得要命  因為好像火越燒越旺 完全滅不下來 --,2,
[討論] 民進黨什麼時候開始用一堆低學歷份子？30年以前 民進黨支持者都說自己支持的是是高學歷政黨 因為民進黨裡有很多醫生、律師 台大畢業的 結果這幾年非常有意思的是 民進黨內低學歷當道 有任數位部長的唐鳳 國中學歷 有高中學歷的洪申翰 有高中學歷任民進黨發言人的吳崢 這形象只要一扭轉 以後低學歷的形象就會一直跟著民進黨 民進黨支持者真的對民進黨都沒有任何意見？    --,2,
[黑特] 癆慟部正式掛牌，遲到總比不到好://../4.賴功德看不起沈伯洋王義川嗎？憨川可以分析通靈青鳥大洋晃動堂堂黑熊學院空戰嘴砲效忠都不及這兩個居然分到勞退幾兆的癆慟部？空降實力沒比洋川強地方實力被地區立委狠甩也沒有相關行政經歷真的不可思議不過以後遲到還可以抗議勞權應該提升不少，科科--,0,
: [黑特] 謝宜容這事件重創民進黨我也是這麼覺得一個女人  就撼動了賴清德政府一大堆總統層級出來滅火  就是不希望有遊行但是...12月的遊行  勢在必行大家出來  教訓民進黨  教訓賴政府叫他們這群囂張跋扈有點久的綠色執政知道你就是不乖  我人民就是不爽管你內鬥不內鬥  自家的狗  管不住那我們人民用遊行用選票  幫你管這群管不了的狗賴清德已然知道  這個女人已經危及到他的政權與群眾基礎那就要趁他病  要他命以正逼奇想穩固  就要切割以及整頓派系  把那群靠勢囂張噁心的綠營政客  好好自清不然  我們人民就只給你做4年就好肚爛一點  就讓你們的政敵  大陸國民黨做4年  讓大家一起苦一起爛你民進黨  還不長進些  皮繃緊點要2028延續政權  還是  下野失勢  取決於賴清德願不願意徹底解決問題  丟棄包袱你做不到  自然  我們人民找其他人來做別以為一直情感綁架  消費中國威脅  我們就會把票投給你從蘇貞昌以來  就是你們這群爛民進黨人  把台灣內政搞爛的你不處理這些人  我們人民就用遊行和選票  來 處 理 你!!!董??※ 引述《 (道士)》之銘言：: 全黨都很輕忽，立委都不知道在幹嘛，行政部會完全沒有自我反省監督機制，整天都是一: 副別人錯那個嘴臉，反而是賴清德還比較有敏感度，但為時已晚。: 這事件是壓垮駱駝最後一隻稻草，如今社會大家把民進黨所有以前的惡通通都掀開，這絕: 對是一個核彈、大海嘯。: 昨天前天網路上還很多綠營的人一副無所謂樣子，說真的，這事件民進黨民調賴清德民調: 一定掉非常多，沒有好好深切反應反省的話，把勞動部毒瘤給揪出來的話，2026真的一定: 很慘很慘，人家也不會想理垃圾柯和貪污民眾黨怎麼樣了，老實說沒好好處理我也失望不: 想挺不想投票了！--,2,
: [討論] 民進黨什麼時候開始用一堆低學歷份子？※ 引述《 (王葛格加油!!)》之銘言：: 30年以前: 民進黨支持者都說自己支持的是是高學歷政黨: 因為民進黨裡有很多醫生、律師 台大畢業的: 結果這幾年非常有意思的是: 民進黨內低學歷當道: 有任數位部長的唐鳳 國中學歷: 有高中學歷的洪申翰: 有高中學歷任民進黨發言人的吳崢: 這形象只要一扭轉: 以後低學歷的形象就會一直跟著民進黨: 民進黨支持者真的對民進黨都沒有任何意見？這叫舉才不問學歷，只問功勞。你看像吳崢，高中生，黨的發言人。唐鳳，國中生，前數發部部長，現無任所大使。洪申翰，高中生，前不分區立委，現勞動部部長。他們的學歷都不高，但重點是都十分的忠君愛黨愛台灣。這給黨的支持者一個良好的印象。黨用人不是舉才唯親，也不是只看學識只會找死讀書的庸人。而是你愛黨敬黨尊黨，黨永遠不會虧待你。難怪大家都愛黨，只要你肯拼，展現愛黨心，永遠有你的位子。像+<><10分就是不知好歹，吃裡扒外，沒有展現出愛黨的決心，所以才一直不受重用。還會被刺客參選拉到連區域委都選不上。所以忠黨愛國，才是黨要的人才。支持者開心的咧，怎麼會有意見？--,2,
[討論] 謝宜容是民進党党員嗎？看那假哭的表情，越看越生氣我目前定調這件事情就是惡意霸凌事件但並不會重創民進党在党內的策略上，菊-1，德+1各位哥布林＋綠鬣蜥，你們怎麼看？如題謝宜容有民進党党籍嗎？--,2,
[黑特] 王義川當上立委了我快笑死，王義川遞補上立委了接下來可以在國會看見他一直唉唉叫哈哈://../920.開議第一天會不會就在國會裡頭高歌9999萬兵將？柯建銘說下週五要將華航改名為台航可以由王義川來！蔡英文2025非核家園的目標可以由王義川來！棄中華隊改為臺灣隊的任務可以由王義川來！萊克多巴胺0檢出的任務可以由王義川來！8年20萬戶社會住宅的任務可以由王義川來！從美國搶回的任務可以由王義川來！迫使川普政府賣35的任務可以由王義川來！--,2,
[黑特] 洪申翰這招讓菊系安全下莊菊系出事阿德要是又上菊系，那其他派系炸鍋若是上其他派系，那菊系就被看沒有而且英系跟北流都出過事可是阿德又不喜歡正國會所以上洪這招就是不得罪任何人同時讓還沒出事的正國會拿一席立委然後週末沒政論，煲個兩天禮拜一綠的跑去看王義川爽歪歪宣示要嚴格監督黃國昌藍白就改罵洪申翰勞動部這件事就啪 沒了阿德真的是下3 我們凡人無法理解的--,1,
